Epoch,Generator_Loss,Discriminator_Loss
131,4.531607010518201,0.13524116680491716
132,3.88456838671118,0.7869968740269542
133,4.278422899544239,0.1619416167959571
134,4.376863107085228,0.0942211436922662
135,4.721767254173756,0.12512844282900915
136,4.808658692985773,0.175296071334742
137,4.738608036190271,0.5257081683084834
138,4.050961419939995,0.3243782250210643
139,4.798994563519955,0.22174495225772262
140,4.5491316467523575,0.1149466602364555
141,4.759397640824318,0.07463972305413336
142,5.058131210505962,0.046853952459059656
143,5.056063148658723,0.6931345812045038
144,4.685218319296837,0.18887103314045817
145,4.557107780128717,0.25657542212866247
146,4.90275614336133,0.44021392648573965
147,4.540914215147495,0.10288615489844233
148,4.9004086665809155,0.3645027617458254
149,4.451252922415733,0.11453336954582483
150,4.941104121506214,0.06742842396488413
